Product_Code,Warehouse,Product_Category,Date,Order_Demand
Product_1541,Whse_A,Category_019,2016/9/7,0
Product_1264,Whse_A,Category_019,2016/9/7,2000
Product_1416,Whse_A,Category_019,2016/9/9,500
Product_1464,Whse_A,Category_019,2016/9/9,900
Product_1513,Whse_A,Category_019,2016/9/9,2400
Product_1563,Whse_A,Category_019,2016/9/9,150
Product_1416,Whse_A,Category_019,2016/9/12,0
Product_1464,Whse_A,Category_019,2016/9/12,0
Product_1513,Whse_A,Category_019,2016/9/12,0
Product_0081,Whse_A,Category_019,2016/9/16,1300
Product_1392,Whse_A,Category_019,2016/9/16,2100
Product_1429,Whse_A,Category_019,2016/9/16,700
Product_1293,Whse_A,Category_019,2016/9/19,75
Product_1469,Whse_A,Category_019,2016/9/19,2600
Product_1553,Whse_A,Category_019,2016/9/19,100
Product_1293,Whse_A,Category_019,2016/9/19,0
Product_1553,Whse_A,Category_019,2016/9/19,0
Product_1438,Whse_A,Category_019,2016/9/20,5000
Product_1438,Whse_A,Category_019,2016/9/20,5000
Product_1470,Whse_A,Category_019,2016/9/20,18100
Product_1438,Whse_A,Category_019,2016/9/26,0
Product_1438,Whse_A,Category_019,2016/9/27,0
Product_1470,Whse_A,Category_019,2016/9/20,0
Product_1402,Whse_A,Category_019,2016/9/26,3300
Product_1419,Whse_A,Category_019,2016/9/26,900
Product_1424,Whse_A,Category_019,2016/9/26,700
Product_1461,Whse_A,Category_019,2016/9/26,2200
Product_1402,Whse_A,Category_019,2016/9/26,0
Product_1419,Whse_A,Category_019,2016/9/26,0
Product_1424,Whse_A,Category_019,2016/9/26,0
Product_1461,Whse_A,Category_019,2016/9/26,0
Product_1388,Whse_A,Category_019,2016/9/26,4300
Product_1563,Whse_A,Category_019,2016/9/26,150
Product_1388,Whse_A,Category_019,2016/9/28,0
Product_1291,Whse_A,Category_019,2016/9/29,50
Product_1298,Whse_A,Category_019,2016/9/29,1700
Product_1422,Whse_A,Category_019,2016/9/29,100
Product_1291,Whse_A,Category_019,2016/10/3,0
Product_1422,Whse_A,Category_019,2016/10/3,0
Product_1392,Whse_A,Category_019,2016/10/6,2800
Product_1461,Whse_A,Category_019,2016/10/6,1850
Product_1461,Whse_A,Category_019,2016/10/6,0
Product_0081,Whse_A,Category_019,2016/10/7,2200
Product_1264,Whse_A,Category_019,2016/10/7,1000
Product_1409,Whse_A,Category_019,2016/10/7,1000
Product_1429,Whse_A,Category_019,2016/10/7,1200
Product_1431,Whse_A,Category_019,2016/10/7,1000
Product_1291,Whse_A,Category_019,2016/10/10,50
Product_1250,Whse_A,Category_019,2016/10/10,4200
Product_1368,Whse_A,Category_019,2016/10/10,3300
Product_1291,Whse_A,Category_019,2016/10/11,0
Product_1250,Whse_A,Category_019,2016/10/11,0
Product_1368,Whse_A,Category_019,2016/10/11,0
Product_0642,Whse_A,Category_019,2016/10/11,1
Product_1416,Whse_A,Category_019,2016/10/11,500
Product_1539,Whse_A,Category_019,2016/10/11,4700
Product_1416,Whse_A,Category_019,2016/10/12,0
Product_1539,Whse_A,Category_019,2016/10/12,0
Product_1422,Whse_A,Category_019,2016/10/13,300
Product_1444,Whse_A,Category_019,2016/10/13,1000
Product_1563,Whse_A,Category_019,2016/10/13,100
Product_1422,Whse_A,Category_019,2016/10/18,0
Product_1444,Whse_A,Category_019,2016/10/19,0
Product_1470,Whse_A,Category_019,2016/10/14,19400
Product_1560,Whse_A,Category_019,2016/10/14,1600
Product_1470,Whse_A,Category_019,2016/10/14,0
Product_1560,Whse_A,Category_019,2016/10/14,0
Product_1385,Whse_A,Category_019,2016/10/17,150
Product_1636,Whse_A,Category_019,2016/10/17,600
Product_1385,Whse_A,Category_019,2016/10/17,0
Product_1636,Whse_A,Category_019,2016/10/17,0
Product_1553,Whse_A,Category_019,2016/10/19,150
Product_1622,Whse_A,Category_019,2016/10/19,100
Product_1553,Whse_A,Category_019,2016/11/2,0
Product_1622,Whse_A,Category_019,2016/10/25,0
Product_1276,Whse_A,Category_019,2016/10/20,1500
Product_1276,Whse_A,Category_019,2016/10/24,0
Product_1422,Whse_A,Category_019,2016/10/26,100
Product_1424,Whse_A,Category_019,2016/10/26,900
Product_1422,Whse_A,Category_019,2016/10/27,0
Product_1424,Whse_A,Category_019,2016/10/27,0
Product_1409,Whse_A,Category_019,2016/10/26,1200
Product_1469,Whse_A,Category_019,2016/10/26,3400
Product_1478,Whse_A,Category_019,2016/10/26,2000
Product_1513,Whse_A,Category_019,2016/10/26,1800
Product_1513,Whse_A,Category_019,2016/10/27,0
Product_1513,Whse_A,Category_019,2016/10/31,2000
Product_1513,Whse_A,Category_019,2016/11/2,0
Product_0421,Whse_A,Category_019,2016/11/2,200
Product_1385,Whse_A,Category_019,2016/11/2,50
Product_1410,Whse_A,Category_019,2016/11/2,9200
Product_0421,Whse_A,Category_019,2016/11/2,0
Product_1385,Whse_A,Category_019,2016/11/2,0
Product_1314,Whse_A,Category_019,2016/11/4,1600
Product_1416,Whse_A,Category_019,2016/11/4,600
Product_1541,Whse_A,Category_019,2016/11/4,3300
Product_1416,Whse_A,Category_019,2016/11/7,0
Product_1541,Whse_A,Category_019,2016/11/7,0
Product_1392,Whse_A,Category_019,2016/11/7,2800
Product_1422,Whse_A,Category_019,2016/11/7,100
Product_1422,Whse_A,Category_019,2016/11/9,0
Product_1388,Whse_A,Category_019,2016/11/14,5400
Product_1388,Whse_A,Category_019,2016/11/16,0
Product_1298,Whse_A,Category_019,2016/11/18,1900
Product_1500,Whse_A,Category_019,2016/11/18,150
Product_1539,Whse_A,Category_019,2016/11/18,7450
Product_1636,Whse_A,Category_019,2016/11/18,800
Product_1539,Whse_A,Category_019,2016/11/21,0
Product_1636,Whse_A,Category_019,2016/11/21,0
Product_0421,Whse_A,Category_019,2016/11/22,500
Product_1385,Whse_A,Category_019,2016/11/22,500
Product_1513,Whse_A,Category_019,2016/11/22,4300
Product_0421,Whse_A,Category_019,2016/11/23,0
Product_1385,Whse_A,Category_019,2016/11/23,0
Product_1513,Whse_A,Category_019,2016/11/23,0
Product_1478,Whse_A,Category_019,2016/11/24,1700
Product_1499,Whse_A,Category_019,2016/11/24,100
Product_1402,Whse_A,Category_019,2016/11/28,4500
Product_1417,Whse_A,Category_019,2016/11/28,100
Product_1422,Whse_A,Category_019,2016/11/28,100
Product_1461,Whse_A,Category_019,2016/11/28,5900
Product_1470,Whse_A,Category_019,2016/11/28,32000
Product_1410,Whse_A,Category_019,2016/11/29,9100
Product_1521,Whse_A,Category_019,2016/11/29,5000
Product_1421,Whse_A,Category_019,2016/11/30,800
Product_1423,Whse_A,Category_019,2016/11/30,600
Product_1421,Whse_A,Category_019,2016/12/2,0
Product_1423,Whse_A,Category_019,2016/12/2,0
Product_1636,Whse_A,Category_019,2016/12/1,600
Product_1636,Whse_A,Category_019,2016/12/5,0
Product_1422,Whse_A,Category_019,2016/12/5,100
Product_1422,Whse_A,Category_019,2016/12/7,0
Product_1250,Whse_A,Category_019,2016/12/6,2100
Product_1420,Whse_A,Category_019,2016/12/6,900
Product_1500,Whse_A,Category_019,2016/12/6,50
Product_1250,Whse_A,Category_019,2016/12/7,0
Product_1420,Whse_A,Category_019,2016/12/7,0
Product_1421,Whse_A,Category_019,2016/12/12,100
Product_1496,Whse_A,Category_019,2016/12/12,1250
Product_1421,Whse_A,Category_019,2016/12/14,0
Product_0417,Whse_A,Category_019,2016/12/15,100
Product_1249,Whse_A,Category_019,2016/12/15,900
Product_1421,Whse_A,Category_019,2016/12/15,100
Product_0417,Whse_A,Category_019,2016/12/16,0
Product_1421,Whse_A,Category_019,2016/12/16,0
Product_1250,Whse_A,Category_019,2016/12/19,3100
Product_1560,Whse_A,Category_019,2016/12/19,1150
Product_1250,Whse_A,Category_019,2016/12/19,0
Product_1560,Whse_A,Category_019,2016/12/19,0
Product_1368,Whse_A,Category_019,NA,(2100)
Product_1539,Whse_A,Category_019,NA,(1800)
Product_1541,Whse_A,Category_019,NA,(200)
Product_1560,Whse_A,Category_019,NA,(1000)
Product_1368,Whse_A,Category_019,NA,(2000)
Product_1539,Whse_A,Category_019,NA,(6000)
Product_1541,Whse_A,Category_019,NA,(400)
Product_1539,Whse_A,Category_019,NA,(3500)
Product_1541,Whse_A,Category_019,NA,(1000)
Product_1368,Whse_A,Category_019,NA,(300)
Product_1539,Whse_A,Category_019,NA,(2000)
Product_1541,Whse_A,Category_019,NA,(1500)
Product_1284,Whse_A,Category_019,NA,(600)
Product_1368,Whse_A,Category_019,NA,(400)
Product_1388,Whse_A,Category_019,NA,(100)
Product_1402,Whse_A,Category_019,NA,(300)
Product_1464,Whse_A,Category_019,NA,(300)
Product_1509,Whse_A,Category_019,NA,(400)
Product_1539,Whse_A,Category_019,NA,(3400)
Product_1541,Whse_A,Category_019,NA,(550)
Product_1548,Whse_A,Category_019,NA,(250)
Product_1560,Whse_A,Category_019,NA,(1500)
Product_1284,Whse_A,Category_019,NA,(2600)
Product_1388,Whse_A,Category_019,NA,(2000)
Product_1539,Whse_A,Category_019,NA,(5800)
Product_1541,Whse_A,Category_019,NA,(800)
Product_1539,Whse_A,Category_019,NA,(800)
Product_1539,Whse_A,Category_019,NA,(4300)
Product_1548,Whse_A,Category_019,NA,(500)
Product_0899,Whse_A,Category_023,2016/4/13,550
Product_0899,Whse_A,Category_023,2016/5/9,750
Product_0899,Whse_A,Category_023,2016/5/12,550
Product_0899,Whse_A,Category_023,2016/8/4,300
Product_0899,Whse_A,Category_023,2016/8/4,500
Product_0899,Whse_A,Category_023,2016/8/24,39
Product_0899,Whse_A,Category_023,2016/8/24,500
Product_0899,Whse_A,Category_023,2016/8/24,50
Product_0899,Whse_A,Category_023,2016/9/21,(39)
Product_0899,Whse_A,Category_023,2016/10/5,39
Product_0899,Whse_A,Category_023,2016/10/5,500
Product_0899,Whse_A,Category_023,2016/10/29,50
Product_0899,Whse_A,Category_023,2016/10/17,1450
Product_0899,Whse_A,Category_023,2016/10/17,200
Product_0899,Whse_A,Category_023,2016/10/17,(39)
Product_0998,Whse_A,Category_028,2016/1/15,100
Product_1001,Whse_A,Category_028,2016/1/15,100
Product_0976,Whse_A,Category_028,2016/1/18,50
Product_1908,Whse_A,Category_028,2016/1/19,2
Product_1908,Whse_A,Category_028,2016/1/19,0
Product_1000,Whse_A,Category_028,2016/2/22,100
Product_1000,Whse_A,Category_028,2016/3/4,50
Product_0977,Whse_A,Category_028,2016/3/23,50
Product_0980,Whse_A,Category_028,2016/3/23,100
Product_0977,Whse_A,Category_028,2016/3/23,0
Product_0980,Whse_A,Category_028,2016/3/23,0
Product_0984,Whse_A,Category_028,2016/3/24,100
Product_0998,Whse_A,Category_028,2016/3/24,300
Product_1908,Whse_A,Category_028,2016/3/24,2
Product_0984,Whse_A,Category_028,2016/3/24,0
Product_1908,Whse_A,Category_028,2016/3/24,0
Product_0977,Whse_A,Category_028,2016/4/4,50
Product_0982,Whse_A,Category_028,2016/4/4,50
Product_1908,Whse_A,Category_028,2016/4/4,1
Product_0977,Whse_A,Category_028,2016/4/12,0
Product_0982,Whse_A,Category_028,2016/4/13,0
Product_1908,Whse_A,Category_028,2016/4/12,0
Product_1000,Whse_A,Category_028,2016/4/12,50
Product_0982,Whse_A,Category_028,2016/4/20,50
Product_0982,Whse_A,Category_028,2016/5/9,0
Product_0998,Whse_A,Category_028,2016/4/26,100
Product_1000,Whse_A,Category_028,2016/4/26,100
Product_1908,Whse_A,Category_028,2016/4/28,3
Product_1908,Whse_A,Category_028,2016/4/27,0
Product_0643,Whse_A,Category_028,2016/5/2,1
Product_0977,Whse_A,Category_028,2016/5/2,50
Product_0998,Whse_A,Category_028,2016/5/2,200
Product_0643,Whse_A,Category_028,2016/5/10,0
Product_0977,Whse_A,Category_028,2016/5/4,0
Product_0998,Whse_A,Category_028,2016/5/4,200
Product_0643,Whse_A,Category_028,2016/5/5,1
Product_0984,Whse_A,Category_028,2016/5/5,200
Product_0643,Whse_A,Category_028,2016/5/10,0
Product_0984,Whse_A,Category_028,2016/5/5,0
Product_0984,Whse_A,Category_028,2016/5/16,1900
Product_0984,Whse_A,Category_028,2016/5/13,0
Product_0984,Whse_A,Category_028,2016/5/17,100
Product_0984,Whse_A,Category_028,2016/5/17,0
Product_1000,Whse_A,Category_028,2016/5/18,100
Product_0998,Whse_A,Category_028,2016/5/23,100
Product_1000,Whse_A,Category_028,2016/5/23,250
Product_1000,Whse_A,Category_028,2016/5/27,100
Product_0977,Whse_A,Category_028,2016/5/30,100
Product_0977,Whse_A,Category_028,2016/5/30,0
Product_0643,Whse_A,Category_028,2016/6/1,1
Product_0998,Whse_A,Category_028,2016/6/1,100
Product_1000,Whse_A,Category_028,2016/6/1,50
Product_0998,Whse_A,Category_028,2016/6/2,100
Product_0982,Whse_A,Category_028,2016/6/9,50
Product_0982,Whse_A,Category_028,2016/6/8,0
Product_0998,Whse_A,Category_028,2016/6/14,200
Product_1000,Whse_A,Category_028,2016/6/14,200
Product_1808,Whse_A,Category_028,2016/6/14,4
Product_0981,Whse_A,Category_028,2016/6/20,50
Product_0998,Whse_A,Category_028,2016/6/28,200
Product_1001,Whse_A,Category_028,2016/6/28,200
Product_1908,Whse_A,Category_028,2016/6/28,1
Product_1908,Whse_A,Category_028,2016/6/28,0
Product_0998,Whse_A,Category_028,2016/7/7,200
Product_1000,Whse_A,Category_028,2016/7/7,100
Product_1908,Whse_A,Category_028,2016/7/8,1
Product_1908,Whse_A,Category_028,2016/7/7,0
Product_0977,Whse_A,Category_028,2016/7/15,50
Product_0977,Whse_A,Category_028,2016/7/14,0
Product_0979,Whse_A,Category_028,2016/7/19,100
Product_0984,Whse_A,Category_028,2016/7/19,100
Product_0979,Whse_A,Category_028,2016/7/20,0
Product_0984,Whse_A,Category_028,2016/7/20,0
Product_0985,Whse_A,Category_028,2016/7/25,200
Product_0985,Whse_A,Category_028,2016/7/25,0
Product_0998,Whse_A,Category_028,2016/7/27,100
Product_1000,Whse_A,Category_028,2016/7/27,50
Product_0979,Whse_A,Category_028,2016/7/28,200
Product_1001,Whse_A,Category_028,2016/8/1,100
Product_0998,Whse_A,Category_028,2016/8/3,100
Product_1000,Whse_A,Category_028,2016/8/3,100
Product_0998,Whse_A,Category_028,2016/8/3,0
Product_0980,Whse_A,Category_028,2016/8/8,300
Product_0984,Whse_A,Category_028,2016/8/8,100
Product_0980,Whse_A,Category_028,2016/8/11,0
Product_0984,Whse_A,Category_028,2016/8/11,0
Product_0998,Whse_A,Category_028,2016/8/11,100
Product_1000,Whse_A,Category_028,2016/8/11,50
Product_0977,Whse_A,Category_028,2016/8/12,100
Product_0977,Whse_A,Category_028,2016/8/15,0
Product_0982,Whse_A,Category_028,2016/8/15,100
Product_0987,Whse_A,Category_028,2016/8/15,100
Product_0982,Whse_A,Category_028,2016/8/16,0
Product_0998,Whse_A,Category_028,2016/8/31,100
Product_0998,Whse_A,Category_028,2016/9/7,300
Product_1000,Whse_A,Category_028,2016/9/7,150
Product_0980,Whse_A,Category_028,2016/9/12,200
Product_0998,Whse_A,Category_028,2016/9/12,400
Product_1000,Whse_A,Category_028,2016/9/12,200
Product_0980,Whse_A,Category_028,2016/9/12,0
Product_0984,Whse_A,Category_028,2016/9/14,200
Product_1000,Whse_A,Category_028,2016/9/14,100
Product_0984,Whse_A,Category_028,2016/9/15,0
Product_0998,Whse_A,Category_028,2016/9/16,100
Product_1908,Whse_A,Category_028,2016/9/16,1
Product_1908,Whse_A,Category_028,2016/9/19,0
Product_1000,Whse_A,Category_028,2016/9/20,400
Product_0643,Whse_A,Category_028,2016/9/29,1
Product_0643,Whse_A,Category_028,2016/10/3,0
Product_0985,Whse_A,Category_028,2016/10/17,200
Product_0985,Whse_A,Category_028,2016/10/17,0
Product_1000,Whse_A,Category_028,2016/10/19,200
Product_0998,Whse_A,Category_028,2016/10/26,100
Product_1908,Whse_A,Category_028,2016/10/26,1
Product_1908,Whse_A,Category_028,2016/10/27,0
Product_0998,Whse_A,Category_028,2016/10/31,600
Product_1000,Whse_A,Category_028,2016/11/7,50
Product_0982,Whse_A,Category_028,2016/11/10,300
Product_1000,Whse_A,Category_028,2016/11/10,100
Product_0998,Whse_A,Category_028,2016/11/15,100
Product_1000,Whse_A,Category_028,2016/11/15,50
Product_0981,Whse_A,Category_028,2016/11/24,50
Product_0984,Whse_A,Category_028,2016/11/24,100
Product_1000,Whse_A,Category_028,2016/11/28,50
Product_0998,Whse_A,Category_028,2016/12/1,200
Product_1000,Whse_A,Category_028,2016/12/1,200
Product_1000,Whse_A,Category_028,2016/12/5,100
Product_0998,Whse_A,Category_028,2016/12/6,200
Product_1000,Whse_A,Category_028,2016/12/15,100
Product_1000,Whse_A,Category_028,2016/12/19,100
Product_0998,Whse_A,Category_028,2016/12/19,300
Product_1000,Whse_A,Category_028,2016/12/19,350
Product_0200,Whse_A,Category_007,2016/12/2,10
Product_0228,Whse_A,Category_007,2016/12/15,410
Product_0412,Whse_A,Category_007,2016/12/15,1
Product_0287,Whse_A,Category_021,2016/8/5,50
Product_0347,Whse_A,Category_021,2016/12/8,4
Product_0123,Whse_A,Category_021,2016/12/15,220
Product_0349,Whse_A,Category_021,2016/12/20,14
Product_1669,Whse_A,Category_026,2016/5/18,24
Product_1816,Whse_A,Category_031,2016/12/14,8
Product_0202,Whse_A,Category_007,2016/10/5,50
Product_0318,Whse_A,Category_011,2016/4/8,14
Product_0318,Whse_A,Category_011,2016/6/2,10
Product_0946,Whse_A,Category_018,2016/3/16,1
Product_0946,Whse_A,Category_018,2016/4/1,1
Product_0946,Whse_A,Category_018,2016/4/12,2
Product_0946,Whse_A,Category_018,2015/4/26,2
Product_0946,Whse_A,Category_018,2016/5/5,2
Product_0946,Whse_A,Category_018,2016/5/6,5
Product_0946,Whse_A,Category_018,2016/5/24,2
Product_0946,Whse_A,Category_018,2016/6/3,1
Product_0946,Whse_A,Category_018,2016/7/22,1
Product_1918,Whse_A,Category_018,2016/7/26,1
Product_0946,Whse_A,Category_018,2016/8/2,1
Product_0946,Whse_A,Category_018,2016/8/8,(1)
Product_0946,Whse_A,Category_018,2016/8/23,1
Product_0946,Whse_A,Category_018,2016/9/14,2
Product_1918,Whse_A,Category_018,2016/10/10,1
Product_0946,Whse_A,Category_018,2016/10/13,2
Product_0946,Whse_A,Category_018,2016/10/14,3
Product_0946,Whse_A,Category_018,2016/11/10,1
Product_0946,Whse_A,Category_018,2016/11/14,5
Product_0946,Whse_A,Category_018,2016/12/12,1
Product_0946,Whse_A,Category_018,2016/12/14,1
Product_1636,Whse_A,Category_019,2016/2/12,100
Product_1636,Whse_A,Category_019,2016/4/5,100
Product_1410,Whse_A,Category_019,2016/5/26,14000
Product_1636,Whse_A,Category_019,2016/6/29,100
Product_1636,Whse_A,Category_019,2016/7/1,100
Product_1410,Whse_A,Category_019,2016/7/18,3000
Product_1410,Whse_A,Category_019,2016/12/12,1000
Product_0997,Whse_A,Category_028,2015/12/8,(2500)
Product_1808,Whse_A,Category_028,2016/1/11,1
Product_0985,Whse_A,Category_028,2016/4/12,0
Product_0985,Whse_A,Category_028,2016/4/12,(10000)
Product_0643,Whse_A,Category_028,2016/2/11,1
Product_0643,Whse_A,Category_028,2016/3/22,1
Product_0643,Whse_A,Category_028,2016/8/31,1
Product_1584,Whse_A,Category_031,2016/8/15,2
Product_0599,Whse_A,Category_017,2016/11/25,10
Product_1299,Whse_A,Category_019,2016/5/6,100
Product_1548,Whse_A,Category_019,2016/6/21,2000
Product_1548,Whse_A,Category_019,2016/7/11,2000
Product_0979,Whse_A,Category_028,2016/6/21,400
Product_1002,Whse_A,Category_028,2016/8/15,500
Product_1000,Whse_A,Category_028,2016/10/7,500
Product_1001,Whse_A,Category_028,2016/10/7,500
Product_0495,Whse_A,Category_015,2016/2/3,1
Product_0495,Whse_A,Category_015,2016/2/4,4
Product_0458,Whse_A,Category_015,2016/7/27,1
Product_0463,Whse_A,Category_015,2016/7/27,2
Product_0505,Whse_A,Category_015,2016/7/27,1
Product_0349,Whse_A,Category_021,2016/2/3,5
Product_1006,Whse_A,Category_006,2016/8/8,100
Product_1006,Whse_A,Category_006,2016/9/29,200
Product_1496,Whse_A,Category_019,2016/4/6,4000
Product_1513,Whse_A,Category_019,2016/4/6,2000
Product_1410,Whse_A,Category_019,2016/5/26,2000
Product_1470,Whse_A,Category_019,2016/5/26,1000
Product_1496,Whse_A,Category_019,2016/5/26,1000
Product_1496,Whse_A,Category_019,2016/6/16,1000
Product_1299,Whse_A,Category_019,2016/6/30,2000
Product_1250,Whse_A,Category_019,2016/7/6,(5000)
Product_1276,Whse_A,Category_019,2016/7/6,(4000)
Product_1388,Whse_A,Category_019,2016/7/6,(5000)
Product_1496,Whse_A,Category_019,2016/7/6,(3500)
Product_1496,Whse_A,Category_019,2016/8/8,500
Product_1410,Whse_A,Category_019,2016/9/19,3000
Product_1470,Whse_A,Category_019,2016/9/19,1000
Product_1410,Whse_A,Category_019,2016/9/29,5000
Product_1410,Whse_A,Category_019,2016/10/20,2000
Product_1470,Whse_A,Category_019,2016/10/20,1000
Product_1513,Whse_A,Category_019,2016/10/20,2000
Product_1250,Whse_A,Category_019,2016/11/24,1000
Product_1299,Whse_A,Category_019,2016/11/24,2000
Product_1496,Whse_A,Category_019,2016/11/24,500
Product_1470,Whse_A,Category_019,2016/12/1,3000
Product_1496,Whse_A,Category_019,2016/12/1,500
Product_1496,Whse_A,Category_019,2016/12/15,500
Product_0973,Whse_A,Category_028,2016/4/6,100
Product_0973,Whse_A,Category_028,2016/5/26,100
Product_0973,Whse_A,Category_028,2016/6/16,100
Product_0973,Whse_A,Category_028,2016/6/30,500
Product_1481,Whse_A,Category_019,2016/1/11,5000
Product_1410,Whse_A,Category_019,2016/1/13,5000
Product_1470,Whse_A,Category_019,2016/1/13,6000
Product_1410,Whse_A,Category_019,2016/2/2,3000
Product_1470,Whse_A,Category_019,2016/2/2,3000
Product_1496,Whse_A,Category_019,2016/2/2,1500
Product_1299,Whse_A,Category_019,2016/2/18,4000
Product_1410,Whse_A,Category_019,2016/2/18,6000
Product_1410,Whse_A,Category_019,2016/3/15,6000
Product_1410,Whse_A,Category_019,2016/4/7,3000
Product_1470,Whse_A,Category_019,2016/4/7,3000
Product_1250,Whse_A,Category_019,2016/4/13,2000
Product_1410,Whse_A,Category_019,2016/4/13,3000
Product_1470,Whse_A,Category_019,2016/4/13,3000
Product_1410,Whse_A,Category_019,2016/5/5,5000
Product_1496,Whse_A,Category_019,2016/5/5,1000
Product_1410,Whse_A,Category_019,2016/6/3,3000
Product_1496,Whse_A,Category_019,2016/6/3,5000
Product_1410,Whse_A,Category_019,2016/6/23,7000
Product_1470,Whse_A,Category_019,2016/6/23,4000
Product_1496,Whse_A,Category_019,2016/6/23,1500
Product_1496,Whse_A,Category_019,2016/6/29,4000
Product_1410,Whse_A,Category_019,2016/7/13,6000
Product_1470,Whse_A,Category_019,2016/7/13,4000
Product_1496,Whse_A,Category_019,2016/7/13,2000
Product_1250,Whse_A,Category_019,2016/7/25,2000
Product_1410,Whse_A,Category_019,2016/7/25,8000
Product_1470,Whse_A,Category_019,2016/7/25,2000
Product_1496,Whse_A,Category_019,2016/7/25,6000
Product_1250,Whse_A,Category_019,2016/8/1,5000
Product_1410,Whse_A,Category_019,2016/8/1,7000
Product_1470,Whse_A,Category_019,2016/8/1,5000
Product_1410,Whse_A,Category_019,2016/8/9,8000
Product_1410,Whse_A,Category_019,2016/8/18,6000
Product_1470,Whse_A,Category_019,2016/8/18,3000
Product_1410,Whse_A,Category_019,2016/8/23,5000
Product_1470,Whse_A,Category_019,2016/8/23,3000
Product_1496,Whse_A,Category_019,2016/8/23,1000
Product_1470,Whse_A,Category_019,2016/9/6,2000
Product_1496,Whse_A,Category_019,2016/9/6,2000
Product_1299,Whse_A,Category_019,2016/9/15,7000
Product_1470,Whse_A,Category_019,2016/9/15,4000
Product_1250,Whse_A,Category_019,2016/10/12,3000
Product_1410,Whse_A,Category_019,2016/10/12,4000
Product_1470,Whse_A,Category_019,2016/10/12,7000
Product_1496,Whse_A,Category_019,2016/10/12,2000
Product_1410,Whse_A,Category_019,2016/11/17,8000
Product_1470,Whse_A,Category_019,2016/11/17,2000
Product_1410,Whse_A,Category_019,2016/11/25,4000
Product_1470,Whse_A,Category_019,2016/11/25,3000
Product_1250,Whse_A,Category_019,2016/12/2,2000
Product_1299,Whse_A,Category_019,2016/12/2,3000
Product_1470,Whse_A,Category_019,2016/12/2,2000
Product_1496,Whse_A,Category_019,2016/12/2,1500
Product_1410,Whse_A,Category_019,2016/12/21,6000
Product_1470,Whse_A,Category_019,2016/12/21,5000
Product_1429,Whse_A,Category_019,2016/12/22,10000
Product_1478,Whse_A,Category_019,2016/12/22,7000
Product_1500,Whse_A,Category_019,2016/12/22,1000
Product_1519,Whse_A,Category_019,2015/12/17,7500
Product_1519,Whse_A,Category_019,2016/1/15,3600
Product_1519,Whse_A,Category_019,2016/1/15,16400
Product_1276,Whse_A,Category_019,2016/2/22,3000
Product_1470,Whse_A,Category_019,2016/2/22,500
Product_1276,Whse_A,Category_019,2016/2/19,0
Product_1470,Whse_A,Category_019,2016/2/19,0
Product_1519,Whse_A,Category_019,2016/2/29,8800
Product_1519,Whse_A,Category_019,2016/2/29,11200
Product_1276,Whse_A,Category_019,2016/4/22,5000
Product_1276,Whse_A,Category_019,2016/4/21,0
Product_1276,Whse_A,Category_019,NA,(3000)
Product_1276,Whse_A,Category_019,NA,(5000)
Product_1669,Whse_A,Category_026,2016/5/25,45
Product_0020,Whse_A,Category_005,2016/9/26,100
Product_1519,Whse_A,Category_019,2016/4/12,1500
Product_1519,Whse_A,Category_019,2016/9/1,3000
Product_1299,Whse_A,Category_019,2016/9/8,300
Product_1410,Whse_A,Category_019,2016/9/8,1000
Product_1519,Whse_A,Category_019,2016/9/8,1000
Product_1299,Whse_A,Category_019,2016/9/26,500
Product_1410,Whse_A,Category_019,2016/9/26,100
Product_1470,Whse_A,Category_019,2016/9/29,1000
Product_1513,Whse_A,Category_019,2016/9/26,100
Product_1519,Whse_A,Category_019,2016/9/29,600
Product_1299,Whse_A,Category_019,2016/10/17,3000
Product_1410,Whse_A,Category_019,2016/10/17,900
Product_1470,Whse_A,Category_019,2016/10/17,1000
Product_1513,Whse_A,Category_019,2016/10/17,900
Product_1519,Whse_A,Category_019,2016/10/17,200
Product_1519,Whse_A,Category_019,2016/11/22,5000
Product_1478,Whse_A,Category_019,2016/11/24,1000
Product_1519,Whse_A,Category_019,2016/11/24,300
Product_1299,Whse_A,Category_019,2016/11/30,5000
Product_1478,Whse_A,Category_019,2016/12/1,1000
Product_1513,Whse_A,Category_019,2016/11/30,1000
Product_1410,Whse_A,Category_019,2016/12/13,1000
Product_1478,Whse_A,Category_019,2016/12/13,5000
Product_1519,Whse_A,Category_019,2016/12/22,5000
Product_0200,Whse_A,Category_007,2016/3/8,25
Product_0202,Whse_A,Category_007,2016/3/8,2
Product_0249,Whse_A,Category_007,2016/3/8,7
Product_0206,Whse_A,Category_007,2016/3/16,25
Product_0228,Whse_A,Category_007,2016/3/16,12
Product_0249,Whse_A,Category_007,2016/7/15,20
Product_0249,Whse_A,Category_007,2016/7/20,13
Product_0123,Whse_A,Category_021,2016/3/8,10
Product_0325,Whse_A,Category_021,2016/3/8,1
Product_0149,Whse_A,Category_008,2016/7/15,1
Product_0149,Whse_A,Category_008,2016/7/20,2
Product_1276,Whse_A,Category_019,2016/1/11,2000
Product_1410,Whse_A,Category_019,2016/2/17,2500
Product_0413,Whse_A,Category_019,2016/3/8,1000
Product_1410,Whse_A,Category_019,2016/3/16,1000
Product_0422,Whse_A,Category_019,2016/5/10,2000
Product_1410,Whse_A,Category_019,2016/5/11,3000
